time,phase,predicted_emotion,predicted_emotion_2nd,sport
1486415842.0,3,27,4,Football
1486351955.0,3,2,3,Football
1486351859.0,3,27,20,Football
1486352122.0,3,7,6,Football
1486353225.0,3,27,9,Football
1486352012.0,3,22,4,Football
1486351676.0,3,4,27,Football
1486352341.0,3,27,3,Football
1486351972.0,3,4,27,Football
1486352095.0,3,8,20,Football
1486356378.0,3,9,27,Football
1486351875.0,3,3,2,Football
1486356261.0,3,3,9,Football
1486358854.0,3,4,0,Football
1486358872.0,3,24,25,Football
1486351875.0,3,27,1,Football
1486353210.0,3,27,4,Football
1486353915.0,3,27,22,Football
1486354505.0,3,27,4,Football
1486357379.0,3,22,27,Football
1486358537.0,3,27,4,Football
1486370667.0,3,3,27,Football
1486376210.0,3,27,4,Football
1486383022.0,3,22,27,Football
1486385356.0,3,10,3,Football
1486353752.0,3,27,22,Football
1486352652.0,3,1,27,Football
1486352319.0,3,2,27,Football
1486351700.0,3,27,4,Football
1486352220.0,3,3,4,Football
1486352127.0,3,3,27,Football
1486356396.0,3,27,5,Football
1486356626.0,3,27,4,Football
1486357604.0,3,27,22,Football
1486357613.0,3,27,13,Football
1486362869.0,3,27,20,Football
1486385859.0,3,3,2,Football
1486388218.0,3,27,20,Football
1486396278.0,3,18,13,Football
1486397204.0,3,3,9,Football
1486356649.0,3,27,3,Football
1486356166.0,3,1,27,Football
1486361148.0,3,27,26,Football
1486356916.0,3,27,22,Football
1486359101.0,3,10,27,Football
1486353380.0,3,3,9,Football
1486353405.0,3,22,27,Football
1486356397.0,3,9,25,Football
1486356261.0,3,13,0,Football
1486356732.0,3,27,0,Football
1486366349.0,3,27,0,Football
1486376974.0,3,27,0,Football
1486385930.0,3,13,0,Football
1486354798.0,3,27,0,Football
1486362150.0,3,0,27,Football
1486356475.0,3,1,7,Football
1486356927.0,3,27,18,Football
1486354884.0,3,27,3,Football
1486356477.0,3,27,7,Football
1486358750.0,3,4,18,Football
1486352603.0,3,7,6,Football
1486357301.0,3,3,27,Football
1486359035.0,3,0,4,Football
1486352604.0,3,27,7,Football
1486356591.0,3,27,6,Football
1486353589.0,3,27,3,Football
1486353394.0,3,22,4,Football
1486353474.0,3,1,3,Football
1486355265.0,3,27,2,Football
1486359451.0,3,9,10,Football
1486362473.0,3,25,9,Football
1486362688.0,3,3,2,Football
1486389859.0,3,2,11,Football
1486393973.0,3,5,19,Football
1486362520.0,3,0,9,Football
1486365924.0,3,27,3,Football
1486351803.0,3,3,11,Football
1486355951.0,3,27,4,Football
1486352522.0,3,25,16,Football
1486352554.0,3,27,4,Football
1486352693.0,3,2,3,Football
1486352616.0,3,27,22,Football
1486352661.0,3,3,2,Football
1486352970.0,3,27,3,Football
1486355871.0,3,6,7,Football
1486356382.0,3,3,27,Football
1486354185.0,3,27,4,Football
1486363611.0,3,0,27,Football
1486355047.0,3,27,9,Football
1486354898.0,3,27,3,Football
1486354992.0,3,7,4,Football
1486354910.0,3,0,27,Football
1486355984.0,3,0,4,Football
1486356316.0,3,0,22,Football
1486357648.0,3,27,4,Football
1486357928.0,3,27,9,Football
1486358121.0,3,27,3,Football
1486359960.0,3,27,6,Football
1486362254.0,3,27,7,Football
1486393047.0,3,26,14,Football
1486360990.0,3,27,7,Football
1486362355.0,3,4,0,Football
1486364348.0,3,9,3,Football
1486365422.0,3,0,10,Football
1486389102.0,3,26,27,Football
1486413677.0,3,7,0,Football
1644785188.0,1,4,27,Football
1644784339.0,1,3,2,Football
1644784732.0,1,17,13,Football
1644784316.0,1,27,26,Football
1644784287.0,1,16,23,Football
1644784405.0,1,3,22,Football
1644785845.0,1,27,20,Football
1644784673.0,1,0,13,Football
1644784266.0,1,27,3,Football
1644784967.0,1,3,2,Football
1644784936.0,1,27,13,Football
1644790373.0,1,27,7,Football
1644785120.0,1,18,0,Football
1644784819.0,1,0,21,Football
1644791076.0,1,1,3,Football
1644788248.0,1,27,3,Football
1644788564.0,1,27,9,Football
1644787694.0,1,1,3,Football
1644784904.0,1,7,6,Football
1644794405.0,1,0,7,Football
1644786138.0,1,3,10,Football
1644787897.0,1,9,10,Football
1644784668.0,1,8,4,Football
1644788532.0,1,27,4,Football
1644789897.0,1,26,27,Football
1644791100.0,1,7,27,Football
1644791216.0,1,27,4,Football
1644787558.0,1,27,13,Football
1644789045.0,1,27,22,Football
1644790498.0,1,27,3,Football
1644791012.0,1,3,9,Football
1644791484.0,1,2,3,Football
1644794302.0,1,1,27,Football
1644786594.0,1,27,10,Football
1644788321.0,1,27,20,Football
1644792333.0,1,5,27,Football
1644793002.0,1,27,3,Football
1644790348.0,1,27,7,Football
1644791837.0,1,3,9,Football
1644792791.0,1,10,9,Football
1644792797.0,1,1,7,Football
1644793195.0,1,2,3,Football
1644794390.0,1,0,18,Football
1644784919.0,1,27,22,Football
1644786529.0,1,1,27,Football
1644788302.0,1,19,14,Football
1644791570.0,1,3,7,Football
1644792826.0,1,27,9,Football
1644793216.0,1,3,2,Football
1644786599.0,1,1,7,Football
1644789733.0,1,25,20,Football
1644790104.0,1,2,3,Football
1644790900.0,1,27,20,Football
1644791667.0,1,27,3,Football
1644794297.0,1,12,3,Football
1644795245.0,1,7,6,Football
1644784434.0,1,27,4,Football
1644784244.0,1,27,4,Football
1644791240.0,1,1,27,Football
1644792395.0,1,9,27,Football
1644793545.0,1,4,0,Football
1644794371.0,1,27,0,Football
1644787701.0,1,7,6,Football
1644789752.0,1,0,1,Football
1644791216.0,1,2,3,Football
1644791254.0,1,27,3,Football
1644791472.0,1,27,5,Football
1644793144.0,1,27,3,Football
1644793453.0,1,27,22,Football
1644793456.0,1,27,3,Football
1644793869.0,1,7,6,Football
1644794051.0,1,27,17,Football
1644794418.0,1,27,17,Football
1644794751.0,1,7,27,Football
1644797312.0,1,27,0,Football
1644807871.0,1,27,20,Football
1644784326.0,1,27,0,Football
1644788289.0,1,7,27,Football
1644788834.0,1,27,4,Football
1644789547.0,1,4,5,Football
1644789684.0,1,1,10,Football
1644790933.0,1,2,3,Football
1644791687.0,1,27,4,Football
1644792767.0,1,27,7,Football
1644793010.0,1,17,0,Football
1644793642.0,1,27,9,Football
1644793944.0,1,2,26,Football
1644794143.0,1,27,9,Football
1644794287.0,1,27,7,Football
1644794315.0,1,0,4,Football
1644794317.0,1,27,10,Football
1644794339.0,1,3,9,Football
1644794440.0,1,26,27,Football
1644795183.0,1,2,27,Football
1644808709.0,1,2,3,Football
1644784444.0,1,27,3,Football
1644784819.0,1,27,9,Football
1644788634.0,1,17,0,Football
1644789088.0,1,3,2,Football
1644789325.0,1,19,14,Football
1644789567.0,1,1,18,Football
1644789804.0,1,22,9,Football
1644791192.0,1,14,27,Football
1644791232.0,1,27,8,Football
1644791545.0,1,8,3,Football
1644791557.0,1,18,3,Football
1644791918.0,1,27,3,Football
1644791986.0,1,10,27,Football
1644792182.0,1,4,27,Football
1644792466.0,1,25,27,Football
1644792614.0,1,13,26,Football
1644792646.0,1,0,4,Football
1644792812.0,1,27,3,Football
1644792836.0,1,7,6,Football
1644792842.0,1,2,3,Football
1644793136.0,1,1,3,Football
1644793223.0,1,27,4,Football
1644793229.0,1,27,10,Football
1644793478.0,1,9,25,Football
1644793976.0,1,18,4,Football
1644794201.0,1,27,3,Football
1644794840.0,1,27,10,Football
1644795246.0,1,1,7,Football
1644795950.0,1,27,14,Football
1644798309.0,1,15,23,Football
1644791472.0,1,0,27,Football
1644786022.0,1,3,2,Football
1644785913.0,1,7,27,Football
1644786370.0,1,7,27,Football
1644787745.0,1,17,7,Football
1644787803.0,1,27,4,Football
1644788669.0,1,25,9,Football
1644789792.0,1,27,10,Football
1644789926.0,1,27,20,Football
1644791171.0,1,27,6,Football
1644792052.0,1,27,3,Football
1644792783.0,1,27,7,Football
1644792817.0,1,27,20,Football
1644793116.0,1,4,0,Football
1644793357.0,1,27,22,Football
1644793609.0,1,9,27,Football
1644793878.0,1,27,2,Football
1644794310.0,1,17,13,Football
1644794900.0,1,27,4,Football
1644800071.0,1,2,3,Football
1644801593.0,1,27,6,Football
1644784298.0,1,27,22,Football
1644794271.0,1,27,10,Football
1644785049.0,1,27,20,Football
1644786376.0,1,27,3,Football
1644788328.0,1,3,27,Football
1644789930.0,1,27,22,Football
1644790179.0,1,10,9,Football
1644790207.0,1,27,7,Football
1644790418.0,1,27,7,Football
1644791199.0,1,27,0,Football
1644791407.0,1,4,27,Football
1644791874.0,1,27,9,Football
1644792459.0,1,27,26,Football
1644792574.0,1,3,2,Football
1644793042.0,1,7,17,Football
1644793250.0,1,27,20,Football
1644793260.0,1,3,27,Football
1644793261.0,1,15,0,Football
1644793281.0,1,1,27,Football
1644793497.0,1,7,6,Football
1644793633.0,1,20,1,Football
1644793636.0,1,27,22,Football
1644794071.0,1,20,8,Football
1644794132.0,1,27,3,Football
1644794319.0,1,17,0,Football
1644794321.0,1,2,27,Football
1644794407.0,1,27,7,Football
1644794532.0,1,27,20,Football
1644794882.0,1,18,1,Football
1644795249.0,1,8,3,Football
1644823605.0,1,26,20,Football
1644786696.0,1,13,17,Football
1644790934.0,1,20,1,Football
1644791476.0,1,27,7,Football
1644794296.0,1,27,0,Football
1644792754.0,1,8,27,Football
1644792754.0,1,4,22,Football
1644792785.0,1,7,27,Football
1644794298.0,1,27,20,Football
1644785775.0,1,27,20,Football
1644786430.0,1,4,13,Football
1644787112.0,1,20,22,Football
1644787756.0,1,13,21,Football
1644788205.0,1,11,10,Football
1644788621.0,1,8,27,Football
1644788784.0,1,27,7,Football
1644788892.0,1,7,27,Football
1644788907.0,1,11,12,Football
1644789000.0,1,2,3,Football
1644789107.0,1,3,10,Football
1644789669.0,1,7,6,Football
1644789730.0,1,27,3,Football
1644789780.0,1,26,22,Football
1644789808.0,1,27,0,Football
1644790063.0,1,2,3,Football
1644790112.0,1,27,6,Football
1644790149.0,1,27,3,Football
1644790187.0,1,15,27,Football
1644790322.0,1,20,27,Football
1644790612.0,1,1,10,Football
1644791200.0,1,27,6,Football
1644791241.0,1,27,3,Football
1644791324.0,1,6,27,Football
1644791373.0,1,6,4,Football
1644791423.0,1,0,17,Football
1644791675.0,1,6,7,Football
1644791725.0,1,27,0,Football
1644791727.0,1,27,0,Football
1644791804.0,1,27,4,Football
1644791936.0,1,27,20,Football
1644792077.0,1,7,27,Football
1644792262.0,1,7,6,Football
1644792494.0,1,13,0,Football
1644792715.0,1,6,7,Football
1644792798.0,1,27,3,Football
1644792870.0,1,27,3,Football
1644792924.0,1,27,3,Football
1644792988.0,1,27,3,Football
1644793025.0,1,27,3,Football
1644793125.0,1,27,4,Football
1644793290.0,1,27,7,Football
1644793299.0,1,3,1,Football
1644793369.0,1,27,22,Football
1644793407.0,1,0,20,Football
1644793417.0,1,6,27,Football
1644793468.0,1,27,3,Football
1644793523.0,1,27,4,Football
1644793774.0,1,0,27,Football
1644793902.0,1,1,27,Football
1644793903.0,1,8,20,Football
1644793977.0,1,4,27,Football
1644793996.0,1,0,20,Football
1644794188.0,1,27,8,Football
1644794204.0,1,3,9,Football
1644794279.0,1,7,3,Football
1644794343.0,1,27,17,Football
1644794353.0,1,27,3,Football
1644794395.0,1,27,8,Football
1644795252.0,1,25,9,Football
1644795258.0,1,3,27,Football
1644795689.0,1,1,27,Football
1644798224.0,1,7,6,Football
1644802496.0,1,27,4,Football
1644791497.0,1,27,1,Football
1644792794.0,1,27,4,Football
1644792834.0,1,27,4,Football
1644784312.0,1,27,4,Football
1644788053.0,1,0,26,Football
1644794295.0,1,6,7,Football
1644794581.0,1,27,4,Football
1644785652.0,1,1,27,Football
1644785904.0,1,1,27,Football
1644786313.0,1,20,8,Football
1644786333.0,1,27,4,Football
1644786371.0,1,7,27,Football
1644786556.0,1,7,27,Football
1644786657.0,1,2,11,Football
1644786730.0,1,1,2,Football
1644786991.0,1,27,4,Football
1644787784.0,1,13,17,Football
1644788004.0,1,20,8,Football
1644788719.0,1,9,22,Football
1644788803.0,1,27,0,Football
1644788817.0,1,27,1,Football
1644788868.0,1,7,3,Football
1644788987.0,1,3,22,Football
1644789103.0,1,27,3,Football
1644789861.0,1,7,27,Football
1644789908.0,1,27,9,Football
1644789909.0,1,27,3,Football
1644789931.0,1,27,3,Football
1644789941.0,1,27,17,Football
1644790048.0,1,17,1,Football
1644790105.0,1,3,10,Football
1644790249.0,1,9,26,Football
1644790281.0,1,27,4,Football
1644790323.0,1,19,22,Football
1644790336.0,1,27,20,Football
1644790634.0,1,7,6,Football
1644791068.0,1,18,17,Football
1644791240.0,1,27,1,Football
1644791376.0,1,3,9,Football
1644791410.0,1,1,22,Football
1644791456.0,1,7,6,Football
1644791529.0,1,7,6,Football
1644791727.0,1,27,4,Football
1644791729.0,1,3,7,Football
1644791924.0,1,27,2,Football
1644792087.0,1,27,3,Football
1644792304.0,1,27,4,Football
1644792342.0,1,27,22,Football
1644792513.0,1,27,3,Football
1644792515.0,1,27,3,Football
1644792582.0,1,27,7,Football
1644792669.0,1,27,22,Football
1644792672.0,1,7,6,Football
1644792761.0,1,6,27,Football
1644792797.0,1,7,27,Football
1644792804.0,1,27,7,Football
1644793087.0,1,1,27,Football
1644793104.0,1,0,20,Football
1644793195.0,1,4,27,Football
1644793260.0,1,3,7,Football
1644793288.0,1,10,3,Football
1644793346.0,1,2,27,Football
1644793357.0,1,27,10,Football
1644793494.0,1,27,0,Football
1644793506.0,1,17,27,Football
1644793506.0,1,1,11,Football
1644793594.0,1,27,17,Football
1644793609.0,1,18,27,Football
1644793850.0,1,7,27,Football
1644793881.0,1,6,27,Football
1644793998.0,1,27,7,Football
1644793998.0,1,27,21,Football
1644794014.0,1,27,4,Football
1644794025.0,1,27,26,Football
1644794083.0,1,14,10,Football
1644794117.0,1,5,25,Football
1644794213.0,1,27,0,Football
1644794288.0,1,27,7,Football
1644794384.0,1,2,3,Football
1644794478.0,1,27,0,Football
1644794502.0,1,14,27,Football
1644794528.0,1,0,27,Football
1644794528.0,1,27,3,Football
1644794564.0,1,27,20,Football
1644794605.0,1,27,22,Football
1644795125.0,1,22,9,Football
1644795190.0,1,13,2,Football
1644797331.0,1,12,27,Football
1644797715.0,1,27,14,Football
1644798529.0,1,18,0,Football
1644800224.0,1,27,3,Football
1644793104.0,1,3,20,Football
1644784326.0,1,27,2,Football
1644790494.0,1,27,7,Football
1644791393.0,1,27,1,Football
1644792744.0,1,7,27,Football
1644792855.0,1,1,27,Football
1644794606.0,1,27,22,Football
1644795032.0,1,3,7,Football
1644786510.0,1,0,27,Football
1644786686.0,1,6,27,Football
1644788010.0,1,20,1,Football
1644788262.0,1,18,7,Football
1644788998.0,1,0,7,Football
1644789011.0,1,27,3,Football
1644789012.0,1,18,17,Football
1644789167.0,1,27,3,Football
1644789199.0,1,27,0,Football
1644789212.0,1,27,4,Football
1644789614.0,1,10,3,Football
1644789793.0,1,27,4,Football
1644789894.0,1,13,17,Football
1644790136.0,1,2,3,Football
1644790171.0,1,27,3,Football
1644790195.0,1,6,27,Football
1644790421.0,1,20,17,Football
1644790425.0,1,27,25,Football
1644790515.0,1,2,26,Football
1644790522.0,1,27,3,Football
1644790552.0,1,27,4,Football
1644790813.0,1,27,3,Football
1644790924.0,1,27,3,Football
1644791066.0,1,20,22,Football
1644791104.0,1,2,3,Football
1644791112.0,1,18,20,Football
1644791182.0,1,18,22,Football
1644791209.0,1,26,7,Football
1644791210.0,1,27,3,Football
1644791229.0,1,12,3,Football
1644791267.0,1,27,7,Football
1644791428.0,1,26,7,Football
1644791458.0,1,27,10,Football
1644791632.0,1,25,27,Football
1644792086.0,1,27,9,Football
1644792125.0,1,27,18,Football
1644792179.0,1,27,3,Football
1644792286.0,1,27,10,Football
1644792344.0,1,18,0,Football
1644792406.0,1,17,0,Football
1644792493.0,1,27,3,Football
1644792501.0,1,27,7,Football
1644792505.0,1,3,27,Football
1644792609.0,1,27,7,Football
1644792698.0,1,7,20,Football
1644792784.0,1,6,27,Football
1644792846.0,1,7,27,Football
1644792908.0,1,6,7,Football
1644792936.0,1,2,3,Football
1644793060.0,1,2,3,Football
1644793144.0,1,7,9,Football
1644793150.0,1,27,20,Football
1644793257.0,1,7,6,Football
1644793266.0,1,27,3,Football
1644793290.0,1,27,4,Football
1644793328.0,1,18,0,Football
1644793376.0,1,27,7,Football
1644793377.0,1,3,27,Football
1644793404.0,1,0,26,Football
1644793422.0,1,1,3,Football
1644793448.0,1,27,13,Football
1644793483.0,1,1,11,Football
1644793511.0,1,27,3,Football
1644793571.0,1,27,17,Football
1644793698.0,1,9,11,Football
1644793705.0,1,7,27,Football
1644793768.0,1,4,27,Football
1644793800.0,1,27,3,Football
1644793815.0,1,20,5,Football
1644793835.0,1,2,27,Football
1644793873.0,1,27,0,Football
1644793876.0,1,27,3,Football
1644793877.0,1,27,3,Football
1644793878.0,1,27,2,Football
1644793887.0,1,27,20,Football
1644793906.0,1,27,0,Football
1644793914.0,1,1,17,Football
1644793915.0,1,27,4,Football
1644793934.0,1,27,22,Football
1644793937.0,1,27,0,Football
1644793949.0,1,27,3,Football
1644793975.0,1,27,7,Football
1644794039.0,1,27,26,Football
1644794162.0,1,4,27,Football
1644794178.0,1,26,3,Football
1644794228.0,1,0,15,Football
1644794231.0,1,27,7,Football
1644794236.0,1,0,27,Football
1644794295.0,1,27,0,Football
1644794344.0,1,27,0,Football
1644794375.0,1,3,22,Football
1644794394.0,1,27,22,Football
1644794434.0,1,27,7,Football
1644794487.0,1,7,27,Football
1644794798.0,1,15,0,Football
1644794896.0,1,27,4,Football
1644794959.0,1,27,3,Football
1644794979.0,1,25,9,Football
1644795172.0,1,27,4,Football
1644795214.0,1,27,4,Football
1644795502.0,1,3,27,Football
1644795605.0,1,27,0,Football
1644796422.0,1,1,17,Football
1644797200.0,1,7,6,Football
1644798118.0,1,1,17,Football
1644799041.0,1,27,3,Football
1644799363.0,1,22,27,Football
1644800096.0,1,0,4,Football
1644792743.0,1,14,27,Football
1644793006.0,1,7,6,Football
1644807341.0,1,27,6,Football
1644785933.0,1,27,3,Football
1644786157.0,1,12,7,Football
1644789968.0,1,20,9,Football
1644791538.0,1,27,12,Football
1644793019.0,1,3,0,Football
1644794358.0,1,0,27,Football
1644791090.0,1,3,27,Football
1644792705.0,1,7,27,Football
1644788018.0,1,4,27,Football
1644792828.0,1,2,3,Football
1644788001.0,1,0,13,Football
1644788588.0,1,0,27,Football
1644791965.0,1,27,0,Football
1644792762.0,1,2,27,Football
1644792892.0,1,2,3,Football
1644793379.0,1,3,27,Football
1644792941.0,1,1,3,Football
1644784839.0,1,3,9,Football
1644786330.0,1,27,6,Football
1644786715.0,1,2,3,Football
1644786778.0,1,20,4,Football
1644786898.0,1,27,20,Football
1644787710.0,1,27,7,Football
1644787846.0,1,17,20,Football
1644787927.0,1,3,9,Football
1644788036.0,1,10,27,Football
1644788236.0,1,19,14,Football
1644788248.0,1,27,3,Football
1644788249.0,1,27,4,Football
1644788467.0,1,27,4,Football
1644788513.0,1,27,7,Football
1644788526.0,1,27,3,Football
1644788545.0,1,27,4,Football
1644788781.0,1,27,9,Football
1644788831.0,1,26,7,Football
1644788881.0,1,27,13,Football
1644788962.0,1,27,4,Football
1644788992.0,1,27,0,Football
1644789136.0,1,27,3,Football
1644789144.0,1,20,27,Football
1644789231.0,1,4,23,Football
1644789422.0,1,3,11,Football
1644789431.0,1,27,10,Football
1644789452.0,1,27,4,Football
1644789476.0,1,2,3,Football
1644789518.0,1,27,7,Football
1644789521.0,1,27,20,Football
1644789643.0,1,27,13,Football
1644789652.0,1,27,22,Football
1644789783.0,1,1,27,Football
1644789796.0,1,27,22,Football
1644789834.0,1,27,0,Football
1644789918.0,1,0,4,Football
1644789940.0,1,1,7,Football
1644790129.0,1,15,7,Football
1644790259.0,1,27,10,Football
1644790345.0,1,27,22,Football
1644790596.0,1,27,3,Football
1644790610.0,1,25,9,Football
1644790705.0,1,27,1,Football
1644790778.0,1,4,0,Football
1644790804.0,1,0,27,Football
1644790853.0,1,27,10,Football
1644790954.0,1,27,0,Football
1644791072.0,1,27,3,Football
1644791115.0,1,27,4,Football
1644791168.0,1,27,9,Football
1644791177.0,1,27,0,Football
1644791249.0,1,27,3,Football
1644791276.0,1,27,6,Football
1644791279.0,1,1,22,Football
1644791416.0,1,20,27,Football
1644791446.0,1,17,15,Football
1644791490.0,1,27,25,Football
1644791534.0,1,27,4,Football
1644791538.0,1,9,3,Football
1644791580.0,1,1,27,Football
1644791583.0,1,27,11,Football
1644791654.0,1,27,0,Football
1644791730.0,1,7,4,Football
1644791859.0,1,6,7,Football
1644791901.0,1,18,27,Football
1644791977.0,1,27,4,Football
1644791984.0,1,14,3,Football
1644791986.0,1,27,5,Football
1644791987.0,1,27,0,Football
1644792049.0,1,3,27,Football
1644792077.0,1,27,20,Football
1644792106.0,1,0,27,Football
1644792227.0,1,27,13,Football
1644792257.0,1,3,27,Football
1644792264.0,1,26,13,Football
1644792332.0,1,27,3,Football
1644792381.0,1,27,3,Football
1644792472.0,1,27,3,Football
1644792481.0,1,6,9,Football
1644792502.0,1,27,4,Football
1644792506.0,1,1,17,Football
1644792534.0,1,27,4,Football
1644792547.0,1,27,0,Football
1644792571.0,1,27,22,Football
1644792790.0,1,27,0,Football
1644792797.0,1,27,22,Football
1644792892.0,1,18,17,Football
1644792931.0,1,4,27,Football
1644793012.0,1,27,3,Football
1644793074.0,1,27,20,Football
1644793097.0,1,3,27,Football
1644793100.0,1,27,4,Football
1644793122.0,1,1,27,Football
1644793127.0,1,0,27,Football
