time,phase,predicted_emotion,predicted_emotion_2nd,sport,category
1369514654,3,27,4,Soccer,1N
1369515688,3,10,9,Soccer,1N
1369514428,3,27,4,Soccer,1N
1369526688,3,7,0,Soccer,1N
1369516028,3,1,27,Soccer,1N
1369516727,3,7,27,Soccer,1N
1369516097,3,4,27,Soccer,1N
1369522364,3,13,3,Soccer,1F
1369515151,3,27,7,Soccer,1N
1369517542,3,27,4,Soccer,1N
1369514846,3,4,27,Soccer,1N
1369515590,3,22,3,Soccer,1N
1369515798,3,3,10,Soccer,1N
1369515651,3,24,27,Soccer,1N
1369517167,3,20,0,Soccer,1N
1369518722,3,6,27,Soccer,1N
1369522857,3,0,3,Soccer,1N
1369518978,3,6,27,Soccer,1N
1369536080,3,0,27,Soccer,1N
1369519187,3,27,23,Soccer,1N
1369516430,3,2,3,Soccer,1N
1369521540,3,27,8,Soccer,1N
1369533264,3,3,10,Soccer,1N
1369516338,3,27,14,Soccer,1N
1369516631,3,4,27,Soccer,1N
1369515723,3,27,3,Soccer,1N
1369516775,3,3,9,Soccer,1N
1369516861,3,12,22,Soccer,1N
1369540319,3,27,25,Soccer,1N
1369514722,3,4,27,Soccer,1N
1369540298,3,21,24,Soccer,1N
1369520177,3,2,20,Soccer,1N
1369535676,3,27,3,Soccer,1N
1369515542,3,2,3,Soccer,1N
1369532962,3,0,7,Soccer,1N
1369546791,3,27,22,Soccer,1N
1369516833,3,27,0,Soccer,1N
1369517973,3,22,27,Soccer,1N
1369522844,3,7,13,Soccer,1N
1369528349,3,9,22,Soccer,1N
1369516474,3,0,18,Soccer,1N
1369516700,3,0,27,Soccer,1N
1369515557,3,0,27,Soccer,1N
1369515498,3,27,4,Soccer,1F
1369522207,3,22,0,Soccer,1F
1369527087,3,0,17,Soccer,1N
1369518377,3,27,9,Soccer,1N
1369515737,3,0,4,Soccer,1N
1369516124,3,6,7,Soccer,1N
1369532889,3,27,4,Soccer,1N
1369520295,3,27,7,Soccer,1N
1369516080,3,15,17,Soccer,1N
1369525337,3,10,24,Soccer,1N
1369515024,3,4,27,Soccer,1N
1369519560,3,27,3,Soccer,1N
1369518637,3,27,4,Soccer,1N
1369516145,3,22,4,Soccer,1N
1369515903,3,27,3,Soccer,1N
1369532559,3,27,4,Soccer,1N
1369515044,3,27,0,Soccer,1N
1369515529,3,10,27,Soccer,1N
1369523144,3,0,27,Soccer,1N
1369538024,3,0,18,Soccer,1N
1369541219,3,0,22,Soccer,1N
1369524114,3,0,4,Soccer,1N
1369520654,3,22,27,Soccer,1N
1369517062,3,27,22,Soccer,1N
1369528321,3,27,8,Soccer,1N
1369517852,3,27,0,Soccer,1N
1369521228,3,0,27,Soccer,1N
1369537925,3,0,18,Soccer,1N
1369522889,3,17,5,Soccer,1N
1369516707,3,27,7,Soccer,1N
1369514677,3,27,22,Soccer,1N
1369517104,3,27,10,Soccer,1N
1369516511,3,25,16,Soccer,1N
1369517218,3,27,22,Soccer,1N
1369516917,3,22,9,Soccer,1N
1369516755,3,27,4,Soccer,1N
1369516206,3,27,3,Soccer,1N
1369515105,3,27,7,Soccer,1N
1369522729,3,10,3,Soccer,1N
1369515775,3,27,7,Soccer,1N
1369514941,3,27,6,Soccer,1N
1369515656,3,9,27,Soccer,1N
1369517663,3,22,27,Soccer,1N
1369514475,3,27,4,Soccer,1N
1369516231,3,25,8,Soccer,1N
1369515841,3,27,9,Soccer,1N
1369516976,3,27,3,Soccer,1N
1369518532,3,7,10,Soccer,1N
1369515782,3,3,27,Soccer,1N
1369523165,3,0,4,Soccer,1N
1369516719,3,27,6,Soccer,1N
1369520266,3,22,27,Soccer,1N
1369515645,3,27,4,Soccer,1N
1369515360,3,6,27,Soccer,1N
1369518116,3,12,24,Soccer,1N
1369519740,3,17,0,Soccer,1N
1369520190,3,20,9,Soccer,1N
1369537556,3,0,14,Soccer,1N
1369515099,3,27,4,Soccer,1N
1369514694,3,26,27,Soccer,1N
1369515444,3,7,27,Soccer,1N
1369529922,3,27,4,Soccer,1N
1369538051,3,10,7,Soccer,1N
1369517370,3,27,2,Soccer,1N
1369520055,3,27,0,Soccer,1N
1369519903,3,3,27,Soccer,1N
1369515187,3,0,4,Soccer,1N
1369515510,3,27,4,Soccer,1N
1369515581,3,10,22,Soccer,1N
1369516474,3,0,4,Soccer,1F
1369516396,3,27,10,Soccer,1F
1369516699,3,27,4,Soccer,1N
1369522791,3,27,7,Soccer,1N
1369515000,3,1,3,Soccer,1N
1369515417,3,4,14,Soccer,1N
1369515118,3,4,27,Soccer,1N
1369515013,3,1,17,Soccer,1N
1369515209,3,6,3,Soccer,1N
1369515604,3,9,25,Soccer,1N
1369515403,3,27,3,Soccer,1N
1369514511,3,10,9,Soccer,1N
1369517101,3,27,10,Soccer,1N
1369521774,3,3,22,Soccer,1N
1369515479,3,0,7,Soccer,1N
1369515274,3,0,27,Soccer,1N
1369517514,3,13,27,Soccer,1N
1369533757,3,27,9,Soccer,1N
1369516044,3,0,17,Soccer,1N
1369528028,3,27,4,Soccer,1N
1369518925,3,0,22,Soccer,1F
1369517358,3,25,17,Soccer,1N
1369517266,3,22,27,Soccer,1N
1369515967,3,27,22,Soccer,1N
1369515854,3,27,3,Soccer,1N
1369515711,3,27,6,Soccer,1N
1369515158,3,27,2,Soccer,1N
1369514904,3,1,27,Soccer,1N
1369514859,3,3,10,Soccer,1N
1369514923,3,9,22,Soccer,1N
1369528049,3,27,20,Soccer,1N
1369521130,3,27,4,Soccer,1N
1369514770,3,27,7,Soccer,1N
1369515607,3,27,22,Soccer,1N
1369520254,3,27,22,Soccer,1N
1369522130,3,27,4,Soccer,1N
1369518276,3,27,15,Soccer,1N
1369514535,3,27,0,Soccer,1N
1369516270,3,7,6,Soccer,1N
1369582305,3,0,14,Soccer,1N
1369515217,3,21,0,Soccer,1N
1369515905,3,24,12,Soccer,1N
1369530604,3,27,10,Soccer,1U
1369534501,3,27,22,Soccer,1N
1369548074,3,0,4,Soccer,1N
1369516435,3,27,0,Soccer,1N
1369534508,3,27,13,Soccer,1N
1369518210,3,27,4,Soccer,1N
1369521732,3,3,9,Soccer,1N
1369518276,3,4,27,Soccer,1N
1369519852,3,2,27,Soccer,1N
1369527862,3,7,0,Soccer,1N
1369536656,3,4,27,Soccer,1N
1369524362,3,3,27,Soccer,1N
1369517752,3,25,16,Soccer,1N
1369539672,3,7,26,Soccer,1N
1369517849,3,4,27,Soccer,1N
1369520848,3,27,3,Soccer,1N
1369516358,3,17,27,Soccer,1N
1369516370,3,27,21,Soccer,1N
1369515915,3,27,10,Soccer,1N
1369515823,3,7,27,Soccer,1N
1369515848,3,0,4,Soccer,1N
1369515356,3,27,3,Soccer,1N
1369515233,3,4,22,Soccer,1N
1369519405,3,17,23,Soccer,1N
1369521709,3,4,6,Soccer,1N
1369521996,3,0,27,Soccer,1N
1369528383,3,13,4,Soccer,1N
1369520771,3,2,3,Soccer,1N
1369515402,3,5,27,Soccer,1N
1369518323,3,18,17,Soccer,1N
1369565512,3,27,7,Soccer,1N
1369521499,3,12,24,Soccer,1N
1369514630,3,17,27,Soccer,1N
1369523768,3,27,20,Soccer,1N
1369532141,3,27,4,Soccer,1N
1369517724,3,27,10,Soccer,1N
1369516943,3,18,0,Soccer,1F
1369519171,3,27,9,Soccer,1N
1369517381,3,27,4,Soccer,1N
1369519564,3,27,9,Soccer,1F
1369515968,3,27,6,Soccer,1N
1369520633,3,27,10,Soccer,1N
1369528024,3,14,27,Soccer,1N
1369578789,3,27,3,Soccer,1N
1369516947,3,7,27,Soccer,1N
1369514613,3,27,15,Soccer,1N
1369514688,3,0,8,Soccer,1N
1369519433,3,0,7,Soccer,1N
1369515442,3,26,13,Soccer,1N
1369516314,3,0,1,Soccer,1U
1369515545,3,5,4,Soccer,1N
1369515764,3,27,22,Soccer,1N
1369514776,3,7,6,Soccer,1N
1369514788,3,0,1,Soccer,1N
1369514757,3,27,10,Soccer,1N
1369516001,3,22,9,Soccer,1N
1369520422,3,22,27,Soccer,1N
1369526505,3,1,0,Soccer,1N
1369530233,3,20,3,Soccer,1N
1369528461,3,0,2,Soccer,1N
1369532284,3,4,27,Soccer,1N
1369517364,3,11,27,Soccer,1N
1369525391,3,18,8,Soccer,1N
1369516005,3,17,27,Soccer,1N
1369535647,3,27,10,Soccer,1N
1369516340,3,27,7,Soccer,1N
1369515928,3,27,9,Soccer,1N
1369517898,3,10,27,Soccer,1N
1369517943,3,22,7,Soccer,1N
1369516902,3,2,27,Soccer,1N
1369517842,3,3,0,Soccer,1N
1369521256,3,27,3,Soccer,1N
1369516851,3,12,11,Soccer,1N
1369531620,3,27,7,Soccer,1N
1369531996,3,27,0,Soccer,1N
1369585811,3,22,27,Soccer,1N
1369515720,3,27,7,Soccer,1N
1369522397,3,27,9,Soccer,1N
1369515504,3,3,2,Soccer,1N
1369519740,3,27,11,Soccer,1N
1369516296,3,15,17,Soccer,1N
1369516195,3,5,4,Soccer,1N
1369519005,3,27,4,Soccer,1N
1369524653,3,27,15,Soccer,1N
1369516827,3,13,4,Soccer,1N
1369528388,3,13,26,Soccer,1N
1369524227,3,27,9,Soccer,1N
1369575916,3,27,3,Soccer,1N
1369517722,3,27,7,Soccer,1N
1369516862,3,27,7,Soccer,1N
1369538867,3,10,11,Soccer,1N
1369526225,3,3,10,Soccer,1N
1369525982,3,27,0,Soccer,1N
1369515854,3,3,26,Soccer,1N
1369514804,3,1,27,Soccer,1N
1369515584,3,27,3,Soccer,1N
1369516823,3,27,4,Soccer,1N
1369518321,3,27,6,Soccer,1N
1369533028,3,27,4,Soccer,1U
1369515460,3,27,10,Soccer,1N
1369518446,3,4,27,Soccer,1N
1369515820,3,27,10,Soccer,1N
1369524240,3,25,9,Soccer,1N
1369515535,3,2,3,Soccer,1N
1369532109,3,6,22,Soccer,1U
1369518713,3,27,10,Soccer,1N
1369518110,3,10,3,Soccer,1N
1369516037,3,9,22,Soccer,1N
1369515682,3,27,10,Soccer,1N
1369517168,3,25,12,Soccer,1N
1369515311,3,27,8,Soccer,1N
1369516071,3,27,2,Soccer,1N
1369518749,3,0,9,Soccer,1N
1369520435,3,9,27,Soccer,1N
1369516188,3,3,10,Soccer,1N
1369515553,3,2,27,Soccer,1N
1369515277,3,3,27,Soccer,1N
1369515204,3,27,3,Soccer,1N
1369516689,3,10,27,Soccer,1N
1369517524,3,27,10,Soccer,1N
1369559576,3,27,22,Soccer,1N
1369515209,3,4,17,Soccer,1N
1369531863,3,27,20,Soccer,1N
1369517273,3,27,9,Soccer,1N
1369530288,3,27,22,Soccer,1N
1369515910,3,27,4,Soccer,1N
1369516322,3,27,9,Soccer,1N
1369516420,3,7,6,Soccer,1N
1369529843,3,10,27,Soccer,1N
1369518826,3,27,7,Soccer,1N
1369522539,3,27,7,Soccer,1N
1369529535,3,27,4,Soccer,1N
1369526552,3,27,3,Soccer,1N
1369558143,3,27,22,Soccer,1N
1369522704,3,27,22,Soccer,1N
1369539941,3,0,9,Soccer,1N
1369516456,3,7,27,Soccer,1N
1369516112,3,0,22,Soccer,1N
1369516379,3,22,20,Soccer,1N
1369520018,3,18,17,Soccer,1N
1369518250,3,27,4,Soccer,1N
1369537107,3,27,4,Soccer,1N
1369518772,3,27,7,Soccer,1N
1369599737,3,0,4,Soccer,1N
1369516242,3,1,4,Soccer,1N
1369515144,3,27,22,Soccer,1N
1369516318,3,3,10,Soccer,1N
1369514724,3,27,3,Soccer,1N
1369514977,3,27,4,Soccer,1N
1369516196,3,0,9,Soccer,1N
1369523397,3,0,4,Soccer,1N
1369561953,3,27,0,Soccer,1N
1369515595,3,27,23,Soccer,1N
1369514884,3,20,22,Soccer,1N
1369514860,3,27,7,Soccer,1N
1369515502,3,27,22,Soccer,1N
1369516169,3,0,20,Soccer,1N
1369532130,3,27,10,Soccer,1N
1369516407,3,9,10,Soccer,1N
1369515118,3,4,27,Soccer,1N
1369515209,3,3,10,Soccer,1N
1369515122,3,27,13,Soccer,1N
1369518147,3,3,0,Soccer,1N
1369535560,3,3,9,Soccer,1N
1369516334,3,4,27,Soccer,1N
1369516133,3,27,4,Soccer,1N
1369518659,3,7,22,Soccer,1N
1369515137,3,7,6,Soccer,1N
1369517395,3,27,4,Soccer,1N
1369517089,3,27,3,Soccer,1N
1369515236,3,27,2,Soccer,1N
1369516189,3,11,2,Soccer,1N
1369516105,3,27,4,Soccer,1N
1369515000,3,27,3,Soccer,1N
1369515199,3,3,9,Soccer,1N
1369516198,3,10,9,Soccer,1N
1369514786,3,27,22,Soccer,1N
1369521934,3,27,22,Soccer,1N
1369516425,3,27,0,Soccer,1N
1369518473,3,27,10,Soccer,1N
1369515932,3,27,4,Soccer,1N
1369515300,3,27,4,Soccer,1N
1369516057,3,27,7,Soccer,1N
1369521964,3,0,4,Soccer,1F
1369518221,3,24,25,Soccer,1U
1369540352,3,0,7,Soccer,1N
1369524961,3,0,27,Soccer,1N
1369517671,3,27,4,Soccer,1N
1369519312,3,0,26,Soccer,1N
1369516188,3,27,4,Soccer,1N
1369540356,3,9,27,Soccer,1N
1369517639,3,4,0,Soccer,1N
1369521261,3,9,6,Soccer,1N
1369525272,3,4,22,Soccer,1N
1369531882,3,27,22,Soccer,1N
1369516466,3,10,22,Soccer,1N
1369539380,3,27,22,Soccer,1N
1369515401,3,7,0,Soccer,1N
1369515226,3,27,4,Soccer,1U
1369517574,3,27,0,Soccer,1N
1369522821,3,27,7,Soccer,1N
1369517099,3,3,27,Soccer,1N
1369544330,3,0,9,Soccer,1N
1369519672,3,2,27,Soccer,1N
1369534232,3,27,7,Soccer,1N
1369515641,3,0,27,Soccer,1N
1369519612,3,7,27,Soccer,1N
1369516048,3,7,6,Soccer,1N
1369539442,3,27,7,Soccer,1N
1369518599,3,27,22,Soccer,1N
1369514846,3,22,27,Soccer,1N
1369515196,3,27,4,Soccer,1N
1369516545,3,27,22,Soccer,1N
1369514583,3,0,4,Soccer,1N
1369537781,3,0,6,Soccer,1N
1369588540,3,27,3,Soccer,1N
1369537838,3,10,7,Soccer,1N
1369520429,3,27,9,Soccer,1N
1369529365,3,27,17,Soccer,1N
1369521281,3,27,3,Soccer,1N
1369515146,3,27,22,Soccer,1N
1369514821,3,3,27,Soccer,1N
1369516216,3,10,18,Soccer,1N
1369515815,3,22,27,Soccer,1N
1369522827,3,27,4,Soccer,1N
1369515971,3,9,7,Soccer,1N
1369516220,3,22,6,Soccer,1N
1369522604,3,22,27,Soccer,1N
1369537889,3,9,27,Soccer,1N
1369515567,3,10,9,Soccer,1N
1369554308,3,27,22,Soccer,1U
1369554341,3,22,27,Soccer,1U
1369515586,3,27,9,Soccer,1N
1369549457,3,27,6,Soccer,1N
1369522848,3,27,4,Soccer,1N
1369517549,3,4,7,Soccer,1N
1369515475,3,3,0,Soccer,1N
1369514746,3,27,22,Soccer,1N
1369518042,3,27,3,Soccer,1N
1369515571,3,0,27,Soccer,1N
1369516233,3,0,15,Soccer,1N
1369515959,3,27,4,Soccer,1N
1369515896,3,27,7,Soccer,1N
1369515806,3,27,10,Soccer,1N
1369528748,3,3,2,Soccer,1N
1369522982,3,0,15,Soccer,1N
1369515667,3,27,20,Soccer,1N
1369521193,3,18,11,Soccer,1N
1369518474,3,27,22,Soccer,1N
1369518625,3,6,27,Soccer,1N
1369514645,3,0,4,Soccer,1N
1369520931,3,0,27,Soccer,1N
1369531204,3,27,13,Soccer,1N
1369567829,3,27,10,Soccer,1F
1369516159,3,27,7,Soccer,1N
1369517438,3,3,10,Soccer,1N
1369518912,3,4,27,Soccer,1N
1369622336,3,26,27,Soccer,1N
1369519007,3,27,0,Soccer,1N
1369533347,3,27,0,Soccer,1N
1369533120,3,1,0,Soccer,1N
1369546881,3,3,9,Soccer,1N
1369540317,3,15,23,Soccer,1N
1369544347,3,27,3,Soccer,1N
1369518348,3,20,5,Soccer,1N
1369523848,3,27,7,Soccer,1N
1369523643,3,27,3,Soccer,1N
1369567556,3,1,17,Soccer,1U
1369522631,3,1,17,Soccer,1N
1369518183,3,27,3,Soccer,1F
1369517228,3,27,4,Soccer,1N
1369517540,3,27,22,Soccer,1N
1369516346,3,27,5,Soccer,1N
1369516473,3,27,5,Soccer,1N
1369517184,3,27,5,Soccer,1N
1369518159,3,27,2,Soccer,1N
1369516877,3,4,20,Soccer,1N
1369515992,3,4,27,Soccer,1N
1369515512,3,20,27,Soccer,1N
1369515847,3,4,22,Soccer,1N
1369520860,3,0,15,Soccer,1N
1369568428,3,20,27,Soccer,1N
1369515760,3,10,27,Soccer,1N
1369520589,3,7,6,Soccer,1N
1369515739,3,10,4,Soccer,1N
1369524058,3,27,4,Soccer,1N
1369518209,3,27,4,Soccer,1N
1369524021,3,21,0,Soccer,1F
1369518719,3,9,17,Soccer,1N
1369545204,3,27,4,Soccer,1F
1369519986,3,27,4,Soccer,1N
1369516282,3,27,4,Soccer,1N
1369516278,3,27,1,Soccer,1N
1369516284,3,27,0,Soccer,1N
1369521095,3,27,10,Soccer,1N
1369580883,3,27,7,Soccer,1N
1369520138,3,27,3,Soccer,1N
1369515540,3,27,0,Soccer,1N
1369523385,3,27,3,Soccer,1N
1369524268,3,9,22,Soccer,1N
1369517564,3,8,27,Soccer,1N
1369517281,3,15,27,Soccer,1N
1369552468,3,27,22,Soccer,1N
1369523082,3,27,6,Soccer,1N
1369515593,3,2,3,Soccer,1N
1369554833,3,4,3,Soccer,1N
1369531739,3,0,3,Soccer,1N
1369520395,3,26,22,Soccer,1N
1369527022,3,2,26,Soccer,1N
1369516057,3,27,4,Soccer,1N
1369537234,3,4,27,Soccer,1N
1369518119,3,20,3,Soccer,1N
1369520350,3,17,23,Soccer,1N
1369522832,3,27,17,Soccer,1N
1369532677,3,26,27,Soccer,1U
1369516890,3,27,4,Soccer,1N
1369520695,3,20,9,Soccer,1N
1369516771,3,27,20,Soccer,1N
1369570787,3,27,7,Soccer,1N
1369516929,3,27,4,Soccer,1N
1369523419,3,0,26,Soccer,1N
1369525941,3,27,4,Soccer,1N
1369527260,3,4,27,Soccer,1N
1369516080,3,2,3,Soccer,1N
1369527739,3,4,0,Soccer,1N
1369517891,3,2,27,Soccer,1N
1369517697,3,3,26,Soccer,1N
1369524750,3,27,3,Soccer,1N
1369531585,3,27,22,Soccer,1N
1369564621,3,27,3,Soccer,1N
1369515884,3,27,6,Soccer,1N
1369518245,3,27,22,Soccer,1N
1369516048,3,27,26,Soccer,1N
1369517655,3,27,3,Soccer,1N
1369517077,3,4,3,Soccer,1N
1369542750,3,11,12,Soccer,1N
1369516473,3,27,3,Soccer,1N
1369522235,3,27,22,Soccer,1N
1369517776,3,27,3,Soccer,1N
1369538870,3,27,4,Soccer,1N
1369534141,3,27,7,Soccer,1N
1369531658,3,2,3,Soccer,1U
1369516971,3,4,27,Soccer,1N
1369517465,3,9,27,Soccer,1N
1369517454,3,27,10,Soccer,1N
1369518029,3,27,4,Soccer,1N
1369516176,3,27,4,Soccer,1N
1369540257,3,27,22,Soccer,1N
1369558490,3,3,2,Soccer,1N
1369520248,3,27,10,Soccer,1N
1369518293,3,27,4,Soccer,1N
1369514905,3,27,0,Soccer,1N
1369515545,3,27,0,Soccer,1U
1369539821,3,0,21,Soccer,1N
1369515967,3,10,25,Soccer,1N
1369539412,3,0,27,Soccer,1N
1369515584,3,7,4,Soccer,1N
1369515243,3,26,0,Soccer,1N
1369515576,3,0,9,Soccer,1N
1369556388,3,17,23,Soccer,1N
1369522299,3,27,4,Soccer,1N
1369519999,3,4,22,Soccer,1N
1369522706,3,0,3,Soccer,1N
1369537411,3,27,3,Soccer,1N
1369515760,3,27,7,Soccer,1N
1369519324,3,3,27,Soccer,1N
1369515896,3,27,0,Soccer,1N
1369521760,3,2,3,Soccer,1N
1369519038,3,27,7,Soccer,1N
1369517985,3,27,4,Soccer,1N
1369516405,3,27,3,Soccer,1U
1369531084,3,7,27,Soccer,1N
1369517850,3,26,27,Soccer,1N
1369518893,3,27,22,Soccer,1N
1369515145,3,27,3,Soccer,1N
1369515416,3,27,4,Soccer,1N
1369514940,3,27,22,Soccer,1N
1369514960,3,7,6,Soccer,1N
1369515153,3,27,4,Soccer,1N
1369515476,3,27,10,Soccer,1N
1369516855,3,4,27,Soccer,1N
1369518674,3,27,2,Soccer,1N
1369516174,3,27,10,Soccer,1N
1369521111,3,27,4,Soccer,1N
1369580213,3,1,27,Soccer,1N
1369520130,3,0,6,Soccer,1N
1369516969,3,27,6,Soccer,1N
1369517760,3,12,3,Soccer,1N
1369523418,3,15,27,Soccer,1N
1369538540,3,7,22,Soccer,1N
1369522631,3,10,27,Soccer,1N
1369515558,3,4,3,Soccer,1N
1369518603,3,27,4,Soccer,1N
1369517315,3,0,4,Soccer,1N
1369531325,3,2,3,Soccer,1N
1369516312,3,4,23,Soccer,1N
1369516135,3,10,27,Soccer,1N
1369516684,3,22,27,Soccer,1N
1369540051,3,27,4,Soccer,1N
1369516716,3,10,11,Soccer,1N
1369519865,3,27,10,Soccer,1N
1369516341,3,27,7,Soccer,1N
1369522879,3,27,2,Soccer,1N
1369540113,3,3,2,Soccer,1N
1369516028,3,10,27,Soccer,1N
1369516502,3,10,27,Soccer,1N
1369515894,3,4,0,Soccer,1N
1369516574,3,27,1,Soccer,1N
1369519378,3,10,11,Soccer,1N
1369516393,3,22,0,Soccer,1N
1369516311,3,4,9,Soccer,1N
1369516555,3,0,10,Soccer,1N
1369555163,3,1,10,Soccer,1N
1369517810,3,27,4,Soccer,1N
1369531564,3,0,4,Soccer,1N
1369515200,3,27,10,Soccer,1N
1369518612,3,9,3,Soccer,1N
1369515844,3,22,27,Soccer,1N
1369519675,3,27,22,Soccer,1N
1369519428,3,27,7,Soccer,1N
1369523024,3,27,0,Soccer,1N
1369521128,3,2,10,Soccer,1N
1369518445,3,9,20,Soccer,1N
1369542380,3,0,25,Soccer,1N
1369532019,3,25,16,Soccer,1N
1369516216,3,27,3,Soccer,1N
1369517221,3,27,10,Soccer,1N
1369523237,3,4,22,Soccer,1N
1369519173,3,27,22,Soccer,1N
1369520385,3,0,4,Soccer,1N
1369529565,3,0,27,Soccer,1N
1369541386,3,27,22,Soccer,1N
1369544076,3,0,15,Soccer,1N
1369571766,3,0,4,Soccer,1N
1369520081,3,27,3,Soccer,1F
1369542043,3,1,27,Soccer,1N
1369535593,3,20,27,Soccer,1N
1369516782,3,27,4,Soccer,1N
1369780494,3,15,1,Soccer,1N
1369522918,3,27,22,Soccer,1N
1369519418,3,10,0,Soccer,1N
1369517239,3,27,22,Soccer,1N
1369523854,3,4,27,Soccer,1N
1369521116,3,27,4,Soccer,1N
1369519549,3,27,4,Soccer,1N
1369523973,3,10,6,Soccer,1N
1369521278,3,27,3,Soccer,1N
1369517201,3,27,4,Soccer,1N
1369517550,3,27,0,Soccer,1N
1369519051,3,27,3,Soccer,1N
1369587868,3,18,4,Soccer,1N
1369532695,3,1,27,Soccer,1N
1369527343,3,27,7,Soccer,1N
1369517453,3,27,10,Soccer,1N
1369518533,3,10,1,Soccer,1N
1369515960,3,3,2,Soccer,1N
1369518705,3,27,25,Soccer,1N
1369552813,3,27,10,Soccer,1U
1369532948,3,27,6,Soccer,1N
1369517704,3,10,27,Soccer,1N
1369516406,3,27,10,Soccer,1N
1369534134,3,18,22,Soccer,1N
1369528001,3,11,3,Soccer,1N
1369518329,3,27,20,Soccer,1N
1369517036,3,7,27,Soccer,1N
1369526897,3,27,4,Soccer,1N
1369516332,3,27,3,Soccer,1N
1369521955,3,6,9,Soccer,1N
1369527898,3,4,22,Soccer,1N
1369532105,3,27,4,Soccer,1N
1369535565,3,27,0,Soccer,1N
1369519381,3,0,2,Soccer,1N
1369532158,3,10,4,Soccer,1N
1369516019,3,4,27,Soccer,1N
1369516043,3,6,10,Soccer,1N
1369516976,3,27,4,Soccer,1N
1369585450,3,4,27,Soccer,1N
1369518039,3,22,2,Soccer,1N
1369528739,3,7,3,Soccer,1N
1369539577,3,4,22,Soccer,1N
1369531344,3,10,7,Soccer,1N
1369534849,3,27,4,Soccer,1N
1369534747,3,10,3,Soccer,1N
1369519175,3,4,27,Soccer,1N
1369517794,3,27,3,Soccer,1N
1369517681,3,27,5,Soccer,1N
1369518139,3,27,7,Soccer,1N
1369516934,3,4,27,Soccer,1N
1369542075,3,27,4,Soccer,1N
1369518367,3,27,7,Soccer,1N
1369517981,3,27,4,Soccer,1N
1369515728,3,10,9,Soccer,1N
1369519202,3,27,10,Soccer,1N
1369517874,3,7,6,Soccer,1N
1369519693,3,27,2,Soccer,1N
1369516240,3,1,17,Soccer,1N
1369517835,3,0,4,Soccer,1N
1369516167,3,3,27,Soccer,1N
1369535222,3,27,3,Soccer,1N
1369517105,3,27,3,Soccer,1N
1369523289,3,17,13,Soccer,1N
1369523407,3,27,22,Soccer,1N
1369529314,3,27,7,Soccer,1N
1369516759,3,27,3,Soccer,1N
1369549125,3,6,27,Soccer,1N
1369518030,3,10,27,Soccer,1N
1369520877,3,27,4,Soccer,1N
1369515817,3,27,12,Soccer,1N
1369516626,3,12,27,Soccer,1N
1369515470,3,27,20,Soccer,1U
1369516361,3,27,22,Soccer,1N
1369515198,3,22,27,Soccer,1N
1369515275,3,27,11,Soccer,1N
1369515115,3,27,4,Soccer,1N
1369515333,3,27,4,Soccer,1N
1369515701,3,27,22,Soccer,1N
1369568540,3,10,4,Soccer,1U
1369529452,3,2,3,Soccer,1N
1369520833,3,0,6,Soccer,1N
1369517542,3,27,6,Soccer,1N
1369517974,3,20,4,Soccer,1N
1369524045,3,27,4,Soccer,1N
1369538619,3,27,10,Soccer,1N
1369515717,3,27,22,Soccer,1U
1369517076,3,24,27,Soccer,1N
1369517219,3,27,22,Soccer,1N
1369519109,3,6,27,Soccer,1N
1369516369,3,27,2,Soccer,1N
1369541608,3,3,10,Soccer,1N
1369516986,3,27,3,Soccer,1N
1369557097,3,27,4,Soccer,1U
1369560190,3,15,27,Soccer,1N
1369515502,3,10,22,Soccer,1N
1369518843,3,9,27,Soccer,1N
1369519133,3,7,27,Soccer,1N
1369516051,3,27,18,Soccer,1N
1369530209,3,7,0,Soccer,1N
1369523263,3,4,3,Soccer,1N
1369530074,3,9,7,Soccer,1N
1369518582,3,27,10,Soccer,1F
1369529688,3,27,7,Soccer,1N
1369518164,3,9,27,Soccer,1N
1369561051,3,27,10,Soccer,1N
1369532763,3,26,7,Soccer,1N
1369542614,3,0,10,Soccer,1N
1369528253,3,4,21,Soccer,1N
1369523948,3,27,10,Soccer,1N
1369541500,3,27,7,Soccer,1N
1369529316,3,27,7,Soccer,1N
1369534399,3,27,4,Soccer,1N
1369539579,3,2,7,Soccer,1N
1369536461,3,27,25,Soccer,1N
1369582519,3,27,3,Soccer,1N
1369521335,3,27,22,Soccer,1N
1369590812,3,6,10,Soccer,1N
1369527808,3,15,22,Soccer,1N
1369540834,3,10,27,Soccer,1N
1369517051,3,3,4,Soccer,1N
1369518986,3,4,27,Soccer,1N
1369552970,3,27,10,Soccer,1N
1369533667,3,27,0,Soccer,1N
1369517818,3,7,4,Soccer,1N
1369516497,3,27,9,Soccer,1N
1369519474,3,22,27,Soccer,1N
1369517136,3,27,3,Soccer,1N
1369526967,3,17,6,Soccer,1N
1369524168,3,27,0,Soccer,1N
1369526755,3,10,6,Soccer,1N
1369520595,3,27,3,Soccer,1N
1369520467,3,4,27,Soccer,1N
1369546655,3,7,27,Soccer,1N
1369581307,3,10,27,Soccer,1N
1369518548,3,27,22,Soccer,1N
1369531787,3,27,9,Soccer,1N
1369517939,3,22,27,Soccer,1N
1369517125,3,4,27,Soccer,1N
1369526953,3,7,27,Soccer,1N
1369515863,3,0,27,Soccer,1U
1369517613,3,27,0,Soccer,1N
1369520835,3,27,4,Soccer,1N
1369518184,3,22,27,Soccer,1N
